smiles,base_material,dielectric_constant,tg_celsius,density_g_cm3,thickness_nm,applied_voltage,temp_c,sim_capacitance_F,sim_status
COCC(C)(C(=O)OC)CC(C)(C(=O)OC)C,PMMA,3.010374616507272,105.63750258284834,1.1954438043782056,1191.4785090097191,108.03652903439088,100,0.0,Failed
COCC(F)(F)CC(F)(F)C#N,PVDF,11.97253957637908,-37.84404015223301,1.826388216443176,619.0461588912145,480.2118357532023,25,0.0,Failed
CCCC(F)(F)CC(F)(F)C#N,PVDF,12.04815654981762,-39.00386852349962,1.8022873504641548,3419.269076820804,225.02011019610623,300,318.063145104926,Success
COCC(c1ccccc1)CC(c1ccccc1)C(=O)O,Polystyrene,2.559253817554409,100.51061493211282,1.0966380395741488,1568.716577285679,452.33091647172427,300,151.18405295153102,Success
ClCC(Cl)CC(Cl)OC,PVC,3.501725133887349,79.66820223148407,1.3758564292397937,786.8023517847763,491.95879371269314,25,400.924358168688,Success
CCC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,3.0527927055789617,109.64283727276162,1.222522653777288,4363.323909756315,132.4513307110831,100,67.625120037014,Success
CCCCC(F)(F)CC(F)(F)Cl,PVDF,12.012124991357023,-31.08985408884776,1.731131261967432,2812.126570903673,160.37139420844767,200,0.0,Failed
COCCCCCC(F)(F)F,PE,2.2360079562122293,-122.3422584358327,0.9684392252274996,1525.3882867690963,156.89978408006073,300,0.0,Failed
CCCC(F)(F)C(F)(F)C,PTFE,2.1106427497812508,112.1462839210513,2.1701294239851774,1856.4938795802848,118.05624625143746,100,107.32888362320301,Success
ClOc1ccc(cc1)C(C)(C)c2ccc(cc2)OCl,Polycarbonate,2.831364617364303,141.33353636392832,1.235932464026858,950.0588156103348,91.33584198657428,100,270.73424371314,Success
FC(F)(F)CCCCCCC,PE,2.1722179451817434,-117.92028981632753,0.937559362277244,711.4459843680575,458.0470780046974,200,0.0,Failed
c1ccccc1CC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.5022352559908336,95.56422308199808,1.0867347329624226,1838.057773714304,196.7872551527894,300,127.217665473637,Success
FC(F)(F)CC(C)(C(=O)OC)CC(C)(C(=O)OC)Cl,PMMA,3.069364282460673,103.7618725491062,1.1497168808695468,2041.5528542889167,425.6700788087393,200,139.771167221602,Success
FC(F)(F)C(=O)c1ccc(cc1)C(=O)OCCOC(F)(F)F,PET,3.3295903093699963,79.72902191954522,1.3482577996663716,1171.0241730613234,24.21960533043635,25,258.563950437266,Success
CCCCCCCCOC,PE,2.1508703241726908,-120.59962317602012,0.9281128374905884,791.1385527970489,37.79053840371648,300,0.0,Failed
c1ccccc1C(=O)c1ccc(cc1)C(=O)OCCOCCC,PET,3.374385014793825,74.58846640758645,1.423585001542656,1809.9057479108017,33.62462338100053,25,0.0,Failed
NCCCCCC#N,PE,2.1237813930596894,-121.71847474834824,0.8876181507959996,4514.507269860338,99.40051154358665,200,47.1992541117705,Success
CCC(c1ccccc1)CC(c1ccccc1)Cl,Polystyrene,2.5652342876882344,104.33505608601556,1.0680389351714907,596.8982881873982,193.59772142044207,100,0.0,Failed
CC(=O)CC(Cl)CC(Cl)C(F)(F)F,PVC,3.4279821506919346,84.72610836998325,1.3981856479739396,4177.61478627898,472.1892549941217,25,0.0,Failed
COCCCCCC,PE,2.1313548027116127,-121.91964639359452,0.9593395132675284,1873.982148088453,181.3293271591544,100,0.0,Failed
CC(=O)c1ccc(cc1)C(=O)OCCOOC,PET,3.3296069057985,78.5372295489228,1.330902564401428,829.3991429774262,407.85362731007126,100,362.293718246511,Success
CCC(C)CC(C)CCC,PP,2.232625251920741,-14.64196741504285,0.8681465437075091,4687.538075251205,335.2273117928676,200,0.0,Failed
c1ccccc1CC(C)(C(=O)OC)CC(C)(C(=O)OC)CC,PMMA,3.0830260845063835,107.44555868430704,1.1327092203997824,2849.1640677520973,276.58827166182624,25,0.0,Failed
COCC(F)(F)CC(F)(F)C#N,PVDF,12.067888365742965,-37.156535682171096,1.7882762489501836,3565.9692816117904,370.369710886663,300,305.60708655323805,Success
COCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,3.02691300870724,106.31778777197668,1.164535108343498,718.7230421871877,488.8652785678383,200,0.0,Failed
CCCCC(c1ccccc1)CC(c1ccccc1)C,Polystyrene,2.492158876421044,95.58429689606248,1.064478948026533,4877.388616649416,305.6069646014544,100,0.0,Failed
CCC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.4165351211387294,96.85164027804866,1.0199876469322928,1617.9295545934945,395.6005394402756,25,0.0,Failed
ClOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC#N,Polycarbonate,2.9904404891671037,149.03597501895342,1.2483258526874046,4215.61568244203,297.2931078357282,300,68.5866883040685,Success
c1ccccc1CC(C)CC(C)OC,PP,2.257500569268841,-6.3898111638542,0.9166048998326808,3775.342383441515,113.16466046171536,300,0.0,Failed
ClCCCCCC(=O)O,PE,2.125610574021981,-117.1830533468764,0.9490176394236228,2747.322028456434,453.4281355172711,300,0.0,Failed
c1ccccc1CC(c1ccccc1)CC(c1ccccc1)C#N,Polystyrene,2.508528385212537,95.28127990895884,1.024385214458453,659.6360900648546,55.012349204338925,100,0.0,Failed
COCC(C)CC(C)C#N,PP,2.201970779854704,-8.108239246868656,0.8830296056454786,2704.914833814598,414.5662386436259,25,0.0,Failed
CC(=O)CC(F)(F)CC(F)(F)CC,PVDF,11.970802423414089,-37.12664344334516,1.8254001874567032,4467.518600035022,454.20142977068025,25,242.827458464737,Success
CC(=O)CCCCCC(=O)NOC,Nylon-6,3.4741358547590364,50.25495201683461,1.0977665843091156,4038.118674305466,246.73099556838827,200,82.0758710717945,Success
NCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,3.0080011331117293,102.45568001970544,1.175223613854414,4692.729710773753,54.57624115558704,200,0.0,Failed
CCCCCCCC,PE,2.1891157958005207,-123.15380337513209,0.8746116867566343,4996.980768750762,153.14873813213518,200,0.0,Failed
FC(F)(F)CC(C)(C(=O)OC)CC(C)(C(=O)OC)C#N,PMMA,3.0828629719775047,102.42730137944662,1.1670612815779378,2106.119635597662,411.38028838715553,300,136.229086736596,Success
c1ccccc1CC(c1ccccc1)CC(c1ccccc1)C,Polystyrene,2.4685986758203686,100.3743590319318,1.0492263284432115,3210.861407477555,492.8719821784745,300,74.13750470020949,Success
ClCCCCCOC,PE,2.292633906597193,-123.84284713635142,0.8893398718035302,2491.058839483197,244.0557331686009,300,87.9408096047306,Success
ClCC(Cl)CC(Cl)Cl,PVC,3.467139742693641,82.52786816341914,1.4256405808469883,2231.945357707545,45.7986703376721,100,144.131381571276,Success
COCC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.41155295175392,98.85453123809638,1.0656013192847726,2203.342985335465,293.97336485412404,200,0.0,Failed
CCCC(C)(C(=O)OC)CC(C)(C(=O)OC)C#N,PMMA,2.912319602003926,103.94294341333432,1.1334493311325138,4374.3633578515455,401.9463477191952,100,0.0,Failed
CCCCC(F)(F)CC(F)(F)OC,PVDF,11.92167320846875,-32.00699220009072,1.813053230768282,1922.56485848825,434.939818382351,25,0.0,Failed
NCCCCCCl,PE,2.260141869569129,-122.98980488753504,0.9374486902017308,1928.7353384927371,305.3190513598395,25,0.0,Failed
CCC(F)(F)C(F)(F)Cl,PTFE,2.121803394338213,111.26250718036889,2.2016904911432085,2075.477478562984,408.4859377592675,25,0.0,Failed
CCCCC(C)CC(C)OC,PP,2.139797425155716,-13.684315190806018,0.861224981461304,4421.032388853323,314.0241754637651,300,0.0,Failed
CCCCCCCC(=O)NCl,Nylon-6,3.482412588585894,42.16526043380546,1.1040972227375667,3021.286721807292,456.44433363681054,100,0.0,Failed
CCCC(Cl)CC(Cl)Cl,PVC,3.489396385040408,75.99159417732155,1.4472285630692203,4788.769230139439,139.40386537584692,300,69.8843969217784,Success
CC(=O)C(=O)c1ccc(cc1)C(=O)OCCOC,PET,3.2010798073674023,75.10618665709445,1.3311271285313957,3261.7341702538697,207.92094130729944,200,0.0,Failed
ClCC(c1ccccc1)CC(c1ccccc1)C#N,Polystyrene,2.5949839582410235,98.86179967057072,1.0524849351296155,509.5475028355224,176.1125300482607,200,0.0,Failed
CCCC(F)(F)CC(F)(F)C,PVDF,11.919310255374604,-31.69794745400393,1.7642582271198768,1561.1423463640908,261.2467845941578,25,0.0,Failed
CCCCCCCCC(F)(F)F,PE,2.155216162227832,-123.73205507398028,0.8809679736193663,1204.4531399436742,399.7132432678333,300,165.174705095683,Success
c1ccccc1C(F)(F)C(F)(F)C,PTFE,2.11037621735685,119.82919066137912,2.1502101522707413,4120.295544364812,477.2076174303004,200,51.1938669399932,Success
CCCCCCCCC(=O)O,PE,2.137851811332664,-117.41566962263238,0.9487417218044378,4714.763397846534,293.6169706615027,300,0.0,Failed
c1ccccc1CC(F)(F)CC(F)(F)OC,PVDF,12.068357090509718,-31.939581263281436,1.8044080840009329,2416.667102796844,171.13044864243733,100,448.78115333536704,Success
NCC(F)(F)CC(F)(F)OC,PVDF,11.974084562234264,-32.92068921664921,1.8062405895285072,2856.1364317117564,90.2673954956017,300,0.0,Failed
NC(F)(F)C(F)(F)CC,PTFE,2.1072695578863305,119.25989543499016,2.20426791777184,3204.5067156552145,341.3037850424235,300,0.0,Failed
CCCCCCC(=O)NC#N,Nylon-6,3.517494238596499,51.86450029097777,1.1183408894541766,1211.601843555281,71.66001410515118,200,263.863399914831,Success
FC(F)(F)C(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.335645060312938,73.76586644562975,1.3575373472900012,2291.531601026856,343.6043000701537,300,0.0,Failed
ClCC(Cl)CC(Cl)OC,PVC,3.5198264364109555,82.87992400545069,1.4292223762563732,4206.719126277936,283.82928796184336,25,79.86807725754839,Success
CCCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OCCC,Polycarbonate,2.822709595897924,149.66591401802106,1.1511647617144525,4274.238339012823,321.0334734951491,200,0.0,Failed
c1ccccc1CC(F)(F)CC(F)(F)C(F)(F)F,PVDF,11.930457169125935,-32.818944176665006,1.7526369960935226,3361.1981351573304,427.0456772551981,25,0.0,Failed
c1ccccc1C(F)(F)C(F)(F)C(=O)O,PTFE,2.1107177974529456,119.9102779073922,2.161844676463679,802.4364778493053,257.77538905445545,200,0.0,Failed
COCC(C)CC(C)Cl,PP,2.1368786333848493,-14.169008706446958,0.9169799587875892,3151.343342551434,23.260258403557746,200,66.16533950472281,Success
CCC(Cl)CC(Cl)C,PVC,3.4854479224303274,78.59337519066844,1.4382961875168416,1567.4860887254567,409.6659025495984,300,0.0,Failed
COCC(Cl)CC(Cl)Cl,PVC,3.462087956633834,81.98623028412447,1.4083570665749563,1696.4684316657272,357.5132719241684,100,187.43755277030502,Success
CCC(F)(F)C(F)(F)C(F)(F)F,PTFE,2.130506227859738,115.14602016480444,2.1886559330098123,2356.196856674196,274.9270025079448,100,0.0,Failed
c1ccccc1C(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.377399391455015,79.733534711284,1.3841442539938105,4165.371194582181,354.185248865928,300,0.0,Failed
CCCCC(Cl)CC(Cl)C#N,PVC,3.451960881324424,83.05858767255665,1.3584443753014983,3015.550666896954,128.62504553386674,25,107.571483369589,Success
CC(=O)CC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,2.953560454391124,101.80741089820476,1.2030726075036684,1390.859250728338,232.99666982411745,100,194.799021590481,Success
COC(F)(F)C(F)(F)C,PTFE,2.15976172499403,119.75074502976344,2.1548257776543123,1601.9472829789956,224.45565788658945,100,0.0,Failed
CCCC(c1ccccc1)CC(c1ccccc1)C(=O)O,Polystyrene,2.5504421168308253,97.03770395075205,1.076772420774724,3601.7152757701865,292.37996494821215,100,0.0,Failed
NCC(Cl)CC(Cl)CCC,PVC,3.44856668630854,81.9548073057944,1.404816595264287,3681.998003614465,182.331905482221,25,0.0,Failed
NC(F)(F)C(F)(F)C,PTFE,2.091546759813262,118.3400008026374,2.229196819388054,1880.2535710874347,252.12502083816423,300,105.11917635277099,Success
CC(=O)c1ccc(cc1)C(=O)OCCOCl,PET,3.2762432504340504,72.41186302925308,1.4138404969850606,2072.7454694023145,182.2300120532782,25,146.616694229754,Success
FC(F)(F)CCCCCC(=O)NOC,Nylon-6,3.482182116090021,49.30499587694512,1.1076430560381143,4818.374455583123,18.981595977306345,300,69.3341065556001,Success
NCCCCCC(=O)NC,Nylon-6,3.500880523762691,48.4221153685054,1.159368496486404,1859.2254788383368,138.38920957413902,25,0.0,Failed
CCCCCCCCC(=O)NC(F)(F)F,Nylon-6,3.408214972083805,46.30546237547951,1.1637112574553183,4679.01154782284,191.40033634730636,200,69.9333855462294,Success
CCCCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,3.0862874163296024,104.88145041832098,1.2072153854428846,2928.634740057013,276.7622217807643,100,0.0,Failed
ClCC(F)(F)CC(F)(F)Cl,PVDF,12.07958297965407,-35.47488579657207,1.7784350353357767,4803.062626915469,221.1546939807928,300,0.0,Failed
CC(=O)C(F)(F)C(F)(F)CCC,PTFE,2.184492793834535,119.63568723329443,2.1865238064926364,794.9931603922171,108.75544432142404,300,250.130190312169,Success
CCC(=O)c1ccc(cc1)C(=O)OCCOC(F)(F)F,PET,3.2350460274726185,71.06495801413428,1.4071904334135168,4684.523901888139,222.00239992319644,300,66.578401654286,Success
CC(=O)C(F)(F)C(F)(F)C(=O)O,PTFE,2.049786497933527,110.51436347336669,2.17317383161808,4042.152992388231,428.4063358001979,25,50.7971996350115,Success
CCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC,Polycarbonate,2.878018694776146,143.72604498434504,1.2408024007057592,3720.431505764711,223.31914783199545,25,0.0,Failed
FC(F)(F)CC(c1ccccc1)CC(c1ccccc1)Cl,Polystyrene,2.541071955760853,100.12480160705876,1.056339565817822,3389.187192692937,340.36920694680543,25,0.0,Failed
CCC(F)(F)C(F)(F)OC,PTFE,2.046589519372743,116.76903513942936,2.205700887870568,1440.8821530106686,399.2592899584256,25,0.0,Failed
COCC(F)(F)CC(F)(F)CCC,PVDF,11.959341249797845,-37.55506830527272,1.7504581997701247,4770.173301411724,430.34896559709375,200,0.0,Failed
ClOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(F)(F)F,Polycarbonate,2.9595082763154807,147.0573460077719,1.2340866668105728,1621.8735001024618,137.4361109229087,300,0.0,Failed
CC(=O)CC(Cl)CC(Cl)CCC,PVC,3.520620606516742,84.4368320090546,1.3854766036423365,2637.0975907923043,242.93539340955303,100,0.0,Failed
NCC(C)(C(=O)OC)CC(C)(C(=O)OC)Cl,PMMA,2.972422135351345,109.29405113588138,1.1977501054449595,3347.0080361835367,176.71752393348058,200,84.6497383200622,Success
c1ccccc1CC(Cl)CC(Cl)C#N,PVC,3.577340327184182,82.71275198680567,1.3852591994371477,2093.125233043232,394.6849767632773,200,0.0,Failed
CC(=O)C(F)(F)C(F)(F)C(=O)O,PTFE,2.062998162134112,114.96568179734908,2.24056018785236,3008.540742429316,388.9005353285334,100,0.0,Failed
NCCCCCC(=O)NCl,Nylon-6,3.589017988228868,43.86459747936832,1.151655114025263,4468.745075412794,451.8946983397407,200,76.68827344585661,Success
NCC(Cl)CC(Cl)OC,PVC,3.474781293493237,78.51274029586213,1.353197183784474,2734.939468577843,493.81297142353634,200,0.0,Failed
CCCCC(C)(C(=O)OC)CC(C)(C(=O)OC)C#N,PMMA,2.9073518682185644,101.54019027365656,1.1310420368928382,2482.5967199512315,169.61187810255888,300,0.0,Failed
c1ccccc1CCCCCCC,PE,2.110636328469364,-115.4770215612226,0.8866286640986139,2121.761659816216,362.70296649470646,100,94.6677345259202,Success
CCCCCCCC(=O)NC,Nylon-6,3.5190603352992373,47.56302195331688,1.1729153812249793,1139.4727925185412,274.8397341242921,200,0.0,Failed
CC(=O)C(F)(F)C(F)(F)CC,PTFE,2.019545964766203,112.0981231416741,2.201642401227337,3484.594654836985,26.99752921141265,100,57.218494441886904,Success
FC(F)(F)Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(=O)O,Polycarbonate,2.970403929124484,149.63870486287487,1.214441390000283,987.6033831555626,196.6969369466053,300,273.08265995793903,Success
NCC(Cl)CC(Cl)CC,PVC,3.4840606026006697,82.84862950844594,1.3836713871262587,4538.582167343769,56.14939177516854,100,0.0,Failed
c1ccccc1CC(Cl)CC(Cl)OC,PVC,3.4371980574898258,75.59799145143869,1.3832944608415791,1751.2051877108609,239.12830756890668,25,0.0,Failed
COCCCCCC(=O)NC,Nylon-6,3.419947852340464,49.43433331938203,1.1798648978470392,1214.822622959109,211.19346881131904,200,0.0,Failed
c1ccccc1CC(F)(F)CC(F)(F)CC,PVDF,11.952268969361157,-38.12082222247052,1.7351648603378005,538.5519341168115,124.1150575725848,300,1971.9491229936,Success
COCCCCCC,PE,2.281967679592874,-119.92841273133304,0.9059122257772778,2362.2256140990307,408.6801875300553,25,0.0,Failed
ClC(F)(F)C(F)(F)C#N,PTFE,2.1998134922359487,116.31482135327911,2.21721462075521,2172.739247658892,87.44486569180303,300,0.0,Failed
FC(F)(F)Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(F)(F)F,Polycarbonate,2.9063362636322343,143.69574227228324,1.1885594116427454,1908.4205800279965,453.9621866702552,100,141.524820801926,Success
c1ccccc1CC(F)(F)CC(F)(F)Cl,PVDF,11.93112352348264,-38.85634567287604,1.8154420805823253,3982.3240666006673,208.47529776355407,25,270.98162982332497,Success
c1ccccc1CCCCCC(=O)NOC,Nylon-6,3.414683817210956,45.67450688584131,1.1583638032748729,2200.9587412424216,435.1943268820882,100,143.99249403611,Success
COC(=O)c1ccc(cc1)C(=O)OCCOC#N,PET,3.378037127592853,70.94823736804324,1.4133115890718695,2444.625156407231,311.9622837223362,25,0.0,Failed
ClCC(F)(F)CC(F)(F)Cl,PVDF,11.989289023046034,-39.7977998233687,1.812033545246513,2105.359998273713,146.8924428063924,25,510.961733057751,Success
COCCCCCC#N,PE,2.14265086106572,-115.54183238450494,0.912169039717914,4543.458951364737,290.14304297732025,200,47.2821086611736,Success
COCCCCCCl,PE,2.233065070819115,-118.88400886016775,0.9006314138423717,1452.694929767391,237.0554706124451,100,142.83691406059,Success
COc1ccc(cc1)C(C)(C)c2ccc(cc2)OCl,Polycarbonate,2.935724962837898,149.1714159543342,1.2249537598310274,2925.61233932269,336.60458130022454,100,95.1153408141642,Success
FC(F)(F)CC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.48865368479654,97.7798246134672,1.0056557958871806,1999.129795235667,168.64001038465827,300,0.0,Failed
NCC(C)CC(C)C(F)(F)F,PP,2.2325154321123826,-8.203966178834628,0.875122177364274,1584.0657556830538,111.48629692359096,100,131.502480325167,Success
c1ccccc1CCCCCC,PE,2.2593525321477785,-115.85899014988787,0.9262489682973868,1776.5686648635512,340.0202682332249,25,119.28955033017999,Success
CCC(F)(F)C(F)(F)C(=O)O,PTFE,2.158701014873974,119.13702244281706,2.181990083873601,1252.5557221182762,144.3642432528604,200,0.0,Failed
CC(=O)CCCCCCCC,PE,2.2829024562321085,-122.96456630347626,0.946615665028168,3859.908322024551,212.6735582791365,100,58.0694330881899,Success
CCC(F)(F)CC(F)(F)OC,PVDF,11.968347266923995,-37.666743379364426,1.8066339585801536,3682.690328314207,71.9858156350341,200,0.0,Failed
NCCCCCC(=O)NC,Nylon-6,3.5350761814265,51.38535988739319,1.14550746775003,3442.9913016999385,256.8833313158515,25,0.0,Failed
ClC(=O)c1ccc(cc1)C(=O)OCCOC,PET,3.2438741549309853,79.33086792007992,1.383862325243235,2055.50935694299,97.03476199486634,100,146.386445399977,Success
ClCC(c1ccccc1)CC(c1ccccc1)C#N,Polystyrene,2.4805310289980635,96.41577606429216,1.0535075251959984,4422.37487494874,326.90009085825363,25,55.275042883328,Success
COCCCCCC(=O)NCCC,Nylon-6,3.5343748943022963,47.79729485699342,1.1828686680853426,818.9686184618758,271.2294661170404,200,388.915587463175,Success
NCC(Cl)CC(Cl)C(=O)O,PVC,3.470908566699338,83.5432368717228,1.403340074765098,2552.632704743899,301.49084532727585,200,0.0,Failed
CCCCCCCCC(=O)NOC,Nylon-6,3.454078027967956,46.86118505061228,1.1021797340249186,2078.7417737820733,99.68679577367531,200,0.0,Failed
c1ccccc1CC(C)CC(C)CCC,PP,2.136536012366499,-8.518171872362654,0.9281596933292042,4370.183819885371,141.23289075999668,200,0.0,Failed
CCCCCCC,PE,2.1251263881802505,-120.55966633736668,0.8949884305480343,548.5762088156945,434.60803057545473,25,0.0,Failed
COC(=O)c1ccc(cc1)C(=O)OCCOCCC,PET,3.231982599290736,77.86335376482388,1.3482916325692702,2192.0687763825745,225.7333477394844,200,137.166957952638,Success
CCC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,3.045301409913697,102.22687917361662,1.1409469715914746,2609.0068402234247,272.6408086170092,300,0.0,Failed
CCCC(Cl)CC(Cl)C#N,PVC,3.568013963051892,80.11643035409585,1.399410727972555,2964.6165229857133,406.03028953322826,25,112.809448561323,Success
COCC(C)CC(C)C#N,PP,2.229050003039836,-5.950836690229494,0.926367841077066,4480.1067206503685,372.0570262081432,25,0.0,Failed
ClCC(c1ccccc1)CC(c1ccccc1)C,Polystyrene,2.505351271662885,99.03217401630285,1.011071069579887,706.0733374486346,122.97253392880062,300,0.0,Failed
ClCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(=O)O,PMMA,2.920922185528245,100.9695005341469,1.1531478101298698,3686.4372237894177,253.18862811116563,200,0.0,Failed
COC(F)(F)C(F)(F)C(=O)O,PTFE,2.110170028895218,111.85107030350646,2.2426144782157813,1961.0953463957408,396.0768323321748,25,101.89967922504701,Success
CCC(Cl)CC(Cl)Cl,PVC,3.4452959215956405,83.42143114103692,1.4001458880901023,845.4779109405451,401.9691393629101,300,0.0,Failed
CCCCCCCCCCC,PE,2.161531843183971,-121.41326205761531,0.9322725175040047,2983.338943746167,339.8013621333587,200,0.0,Failed
ClC(F)(F)C(F)(F)CC,PTFE,2.0571665484879995,118.94639440341668,2.193723956406175,721.1298982365992,215.99072662882696,300,0.0,Failed
CC(=O)CC(C)(C(=O)OC)CC(C)(C(=O)OC)C(=O)O,PMMA,3.0801600272875405,102.54664082969596,1.138520017862415,551.5260166752273,132.15690985484028,25,0.0,Failed
CCCCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(=O)O,PMMA,3.014335497382493,107.13526026668028,1.2265035880147863,3065.5494386189325,83.52860123355346,300,93.2439210703611,Success
COCC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,3.0731452148549643,105.2601657200398,1.1397660371615002,2167.669949352672,250.56622445171527,300,132.14469763302398,Success
CCCCCCC(F)(F)F,PE,2.2534255541964776,-122.64025011341396,0.937760925160712,4182.518594876786,242.14105998914675,25,53.503703734896206,Success
c1ccccc1C(F)(F)C(F)(F)C#N,PTFE,2.181048399914561,111.61140863892123,2.2430957710423733,2820.794772107963,425.16855357963385,25,74.7402585633291,Success
ClOc1ccc(cc1)C(C)(C)c2ccc(cc2)OCC,Polycarbonate,2.991662316299617,144.47698573469194,1.2293437466427088,701.0512629695122,484.6525621485508,300,384.643770292064,Success
CCCC(C)CC(C)C(=O)O,PP,2.1148392217009846,-14.734200830472194,0.9481337969105474,2876.048292106414,161.01163284675624,300,0.0,Failed
CCCC(F)(F)C(F)(F)CCC,PTFE,2.15893146935042,111.12485024878764,2.1841113808019954,3635.378047060052,394.1081440611305,100,0.0,Failed
